Sentence,Word,TruthNER
506,in,O
506,any,O
506,kind,O
506,of,O
506,cruelty,O
506,like,O
506,throwing,O
506,stones,O
506,",",O
506,using,O
506,knives,O
506,or,O
506,hitting,O
506,the,O
506,bull,O
506,.,O
507,The,O
507,People,ORGANIZATION
507,for,ORGANIZATION
507,Ethical,ORGANIZATION
507,Treatment,ORGANIZATION
507,of,ORGANIZATION
507,Animals,ORGANIZATION
507,(,O
507,PETA,ORGANIZATION
507,),O
507,India,LOCATION
507,",",O
507,which,O
507,had,O
507,challenged,O
507,in,O
507,the,O
507,Supreme,ORGANIZATION
507,Court,ORGANIZATION
507,the,O
507,Centre,O
507,last,O
507,year,O
507,notification,O
507,lifting,O
507,ban,O
507,on,O
507,jallikattu,O
507,",",O
507,meanwhile,O
507,",",O
507,said,O
507,it,O
507,may,O
507,take,O
507,the,O
507,legal,O
507,route,O
507,if,O
507,the,O
507,Centre,O
507,brings,O
507,an,O
507,ordinance,O
507,to,O
507,enable,O
507,the,O
507,conduct,O
507,of,O
507,Jallikattu,O
507,.,O
508,Our,O
508,campaign,O
508,is,O
508,against,O
508,cruelty,O
508,towards,O
508,all,O
508,animals,O
508,.,O
509,We,O
509,will,O
509,consult,O
509,our,O
509,lawyers,O
509,and,O
509,take,O
509,a,O
509,decision,O
509,if,O
509,there,O
509,is,O
509,an,O
509,ordinance,O
509,",",O
509,said,O
509,Manilal,PERSON
509,Valliyate,PERSON
509,",",O
509,director,O
509,of,O
509,vetrinary,O
509,affairs,O
509,of,O
509,the,O
509,PETA,ORGANIZATION
509,India,LOCATION
509,.,O
510,Insisting,O
510,that,O
510,the,O
510,organisation,O
510,will,O
510,continue,O
510,its,O
510,campaign,O
510,to,O
510,create,O
510,awareness,O
510,against,O
510,the,O
510,holding,O
510,of,O
510,the,O
510,bull,O
510,taming,O
510,sport,O
510,in,O
510,Tamil,LOCATION
510,Nadu,LOCATION
510,",",O
510,he,O
510,told,O
510,the,O
510,TOI,ORGANIZATION
510,:,O
510,There,O
510,are,O
510,various,O
510,other,O
510,humane,O
510,conservation,O
510,methods,O
510,to,O
510,protect,O
510,the,O
510,indigenous,O
510,breed,O
510,.,O
511,Jallikattu,O
511,is,O
511,not,O
511,the,O
511,only,O
511,way,O
511,.,O
512,Security,O
512,beefed,O
512,up,O
512,following,O
512,protest,O
512,against,O
512,church,O
512,at,O
512,Sulthanpettai,LOCATION
512,Tirupur,LOCATION
512,:,O
512,Police,O
512,beefed,O
512,up,O
512,security,O
512,at,O
512,Sulthanpettai,LOCATION
512,after,O
512,a,O
512,group,O
512,of,O
512,villagers,O
512,staged,O
512,a,O
512,protest,O
512,against,O
512,a,O
512,church,O
512,in,O
512,the,O
512,area,O
512,.,O
513,The,O
513,Madras,LOCATION
513,high,O
513,court,O
513,had,O
513,directed,O
513,the,O
513,district,O
513,administration,O
513,to,O
513,allow,O
513,the,O
513,religious,O
513,establishment,O
513,to,O
513,function,O
513,.,O
514,As,O
514,the,O
514,villagers,O
514,began,O
514,to,O
514,protest,O
514,against,O
514,it,O
514,operation,O
514,",",O
514,more,O
514,than,O
514,100,O
514,shops,O
514,were,O
514,shut,O
514,in,O
514,the,O
514,area,O
514,.,O
515,A,O
515,group,O
515,of,O
515,people,O
515,had,O
515,started,O
515,the,O
515,church,O
515,on,O
515,Palladam,LOCATION
515,Pollachi,LOCATION
515,Road,LOCATION
515,in,O
515,Sulthanpettai,LOCATION
515,in,O
515,Coimbatore,LOCATION
515,district,O
515,a,O
515,few,O
515,months,O
515,ago,O
515,",",O
515,a,O
515,police,O
515,officer,O
515,said,O
515,.,O
516,People,O
516,from,O
516,dominant,O
516,communities,O
516,in,O
516,the,O
516,village,O
516,",",O
516,which,O
516,has,O
516,more,O
516,than,O
516,200,O
516,houses,O
516,",",O
516,took,O
516,offence,O
516,to,O
516,its,O
516,operation,O
516,.,O
517,As,O
517,the,O
517,resistance,O
517,grew,O
517,",",O
517,both,O
517,the,O
517,sections,O
517,took,O
517,it,O
517,to,O
517,the,O
517,court,O
517,.,O
518,The,O
518,HC,ORGANIZATION
518,heard,O
518,the,O
518,matter,O
518,and,O
518,disposed,O
518,it,O
518,in,O
518,favour,O
518,of,O
518,the,O
518,church,O
518,authorities,O
518,.,O
519,The,O
519,church,O
519,was,O
519,allowed,O
519,to,O
519,function,O
519,from,O
519,Sunday,O
519,.,O
520,However,O
520,",",O
520,the,O
520,protesters,O
520,shut,O
520,down,O
520,shops,O
520,to,O
520,show,O
520,their,O
520,dissent,O
520,.,O
521,However,O
521,",",O
521,a,O
521,senior,O
521,police,O
521,official,O
521,told,O
521,TOI,ORGANIZATION
521,",",O
521,The,O
521,shops,O
521,were,O
521,shut,O
521,because,O
521,it,O
521,was,O
521,a,O
521,Sunday,O
521,.,O
522,It,O
522,has,O
522,nothing,O
522,to,O
522,do,O
522,with,O
522,the,O
522,protest,O
522,.,O
523,We,O
523,have,O
523,arranged,O
523,extra,O
523,force,O
523,to,O
523,comply,O
523,with,O
523,the,O
523,HC,ORGANIZATION
523,order,O
523,.,O
524,TNN,ORGANIZATION
525,Aero,O
525,India,O
525,2017,O
525,:,O
525,Govt,O
525,'s,O
525,approach,O
525,on,O
525,defence,O
525,FDI,O
525,rational,O
525,",",O
525,studying,O
525,each,O
525,case,O
525,",",O
525,says,O
525,Parrikar,O
525,The,O
525,government,O
525,will,O
525,adopt,O
525,a,O
525,rational,O
525,approach,O
525,to,O
525,foreign,O
525,direct,O
525,investment,O
525,in,O
525,the,O
525,defence,O
525,sector,O
525,keeping,O
525,in,O
525,mind,O
525,the,O
525,concerns,O
525,raised,O
525,by,O
525,some,O
525,sections,O
525,of,O
525,the,O
525,Sangh,O
525,Parivar,O
525,",",O
525,defence,O
525,minister,O
525,Manohar,PERSON
525,Parrikar,PERSON
525,said,O
525,here,O
525,on,O
525,Tuesday,O
525,.,O
526,The,O
526,minister,O
526,was,O
526,replying,O
526,to,O
526,a,O
526,question,O
526,relating,O
526,to,O
526,concerns,O
526,expressed,O
526,by,O
526,the,O
526,Swadeshi,ORGANIZATION
526,Jagaran,ORGANIZATION
526,Manch,ORGANIZATION
526,on,O
526,the,O
526,FDI,O
526,policy,O
526,in,O
526,the,O
526,defence,O
526,sector,O
526,in,O
526,India,LOCATION
526,on,O
526,the,O
526,sidelines,O
526,of,O
526,the,O
526,inauguration,O
526,of,O
526,the,O
526,11th,O
526,Aero,O
526,India,O
526,event,O
526,.,O
527,Parrikar,PERSON
527,said,O
527,the,O
527,government,O
527,would,O
527,allow,O
527,100,O
527,per,O
527,cent,O
527,FDI,O
527,only,O
527,in,O
527,areas,O
527,where,O
527,technologies,O
527,are,O
527,non,O
527,existent,O
527,in,O
527,India,LOCATION
527,.,O
528,He,O
528,said,O
528,that,O
528,in,O
528,a,O
528,family,O
528,",",O
528,there,O
528,is,O
528,bound,O
528,to,O
528,be,O
528,differences,O
528,of,O
528,opinion,O
528,.,O
529,We,O
529,will,O
529,take,O
529,concerns,O
529,into,O
529,consideration,O
529,and,O
529,will,O
529,not,O
529,damage,O
529,any,O
529,national,O
529,interest,O
529,.,O
530,We,O
530,are,O
530,doing,O
530,it,O
530,in,O
530,a,O
530,rational,O
530,way,O
530,after,O
530,studying,O
530,each,O
530,case,O
530,",",O
530,the,O
530,defence,O
530,minister,O
530,said,O
530,.,O
531,I,O
531,will,O
531,welcome,O
531,100,O
531,per,O
531,cent,O
531,FDI,O
531,in,O
531,areas,O
531,where,O
531,we,O
531,dont,O
531,have,O
531,expertise,O
531,",",O
531,he,O
531,said,O
531,.,O
532,We,O
532,are,O
532,not,O
532,doing,O
532,it,O
532,irrationally,O
532,but,O
532,the,O
532,route,O
532,is,O
532,open,O
532,",",O
532,he,O
532,said,O
532,.,O
533,The,O
533,Swadeshi,ORGANIZATION
533,Jagaran,ORGANIZATION
533,Manch,ORGANIZATION
533,had,O
533,staged,O
533,protests,O
533,around,O
533,the,O
533,country,O
533,last,O
533,year,O
533,against,O
533,the,O
533,governments,O
533,FDI,O
533,policy,O
533,in,O
533,various,O
533,sectors,O
533,including,O
533,the,O
533,defence,O
533,.,O
534,Parrikar,PERSON
534,said,O
534,that,O
534,India,LOCATION
534,would,O
534,need,O
534,a,O
534,total,O
534,of,O
534,"1,000",O
534,aircraft,O
534,in,O
534,the,O
534,next,O
534,10,O
534,15,O
534,years,O
534,.,O
535,There,O
535,may,O
535,be,O
535,300,O
535,to,O
535,400,O
535,fighters,O
535,required,O
535,",",O
535,another,O
535,800,O
535,to,O
535,"1,000",O
535,helicopters,O
535,are,O
535,required,O
535,.,O
536,Helicopter,O
536,engine,O
536,requirement,O
536,alone,O
536,in,O
536,the,O
536,next,O
536,few,O
536,years,O
536,is,O
536,going,O
536,to,O
536,be,O
536,"5,000",O
536,engines,O
536,for,O
536,new,O
536,as,O
536,well,O
536,as,O
536,replacement,O
536,.,O
537,LCA,O
537,itself,O
537,will,O
537,need,O
537,123,O
537,multiplied,O
537,by,O
537,three,O
537,or,O
537,four,O
537,.,O
538,All,O
538,this,O
538,is,O
538,huge,O
538,potential,O
538,for,O
538,Indian,O
538,companies,O
538,",",O
538,the,O
538,defence,O
538,minister,O
538,said,O
538,.,O
539,The,O
539,government,O
539,will,O
539,be,O
539,taking,O
539,decisions,O
539,on,O
539,big,O
539,ticket,O
539,acquisitions,O
539,including,O
539,single,O
539,and,O
539,twin,O
539,engined,O
539,fighters,O
539,in,O
539,the,O
539,current,O
539,calendar,O
539,year,O
539,.,O
540,Many,O
540,private,O
540,sector,O
540,projects,O
540,like,O
540,self,O
540,propelled,O
540,gun,O
540,",",O
540,C,O
540,295,O
540,(,O
540,transporter,O
540,aircraft,O
540,),O
540,and,O
540,single,O
540,and,O
540,twin,O
540,engine,O
540,fighter,O
540,jets,O
540,are,O
540,in,O
540,an,O
540,advanced,O
540,stage,O
540,of,O
540,decision,O
540,making,O
540,",",O
540,Parrikar,PERSON
540,said,O
540,.,O
541,On,O
541,the,O
541,fifth,O
541,generation,O
541,fighter,O
541,to,O
541,be,O
541,developed,O
541,with,O
541,Russia,LOCATION
541,",",O
541,Parrikar,PERSON
541,said,O
541,the,O
541,project,O
541,is,O
541,in,O
541,an,O
541,advanced,O
541,stage,O
541,of,O
541,finalisation,O
541,but,O
541,a,O
541,few,O
541,issues,O
541,need,O
541,to,O
541,be,O
541,addressed,O
541,.,O
542,Some,O
542,issues,O
542,need,O
542,to,O
542,be,O
542,addressed,O
542,with,O
542,respect,O
542,to,O
542,manufacturing,O
542,after,O
542,completion,O
542,how,O
542,it,O
542,will,O
542,be,O
542,exported,O
542,",",O
542,what,O
542,will,O
542,be,O
542,the,O
542,approvals,O
542,and,O
542,what,O
542,is,O
542,the,O
542,mechanism,O
542,.,O
543,We,O
543,have,O
543,already,O
543,put,O
543,a,O
543,team,O
543,to,O
543,go,O
543,into,O
543,these,O
543,issues,O
543,.,O
544,In,O
544,a,O
544,month,O
544,or,O
544,so,O
544,they,O
544,will,O
544,put,O
544,out,O
544,a,O
544,report,O
544,.,O
545,Everything,O
545,otherwise,O
545,is,O
545,in,O
545,quite,O
545,an,O
545,advanced,O
545,stage,O
545,",",O
545,he,O
545,said,O
545,.,O
546,The,O
546,minister,O
546,for,O
546,civil,O
546,aviation,O
546,Ashok,PERSON
546,Gajapathi,PERSON
546,Raju,PERSON
546,who,O
546,shared,O
546,the,O
546,dais,O
546,with,O
546,the,O
546,defence,O
546,minister,O
546,said,O
546,India,LOCATION
546,is,O
546,the,O
546,fastest,O
546,growing,O
546,aviation,O
546,sector,O
546,in,O
546,passenger,O
546,terms,O
546,in,O
546,the,O
546,world,O
546,.,O
547,The,O
547,sector,O
547,has,O
547,the,O
547,potential,O
547,to,O
547,graduate,O
547,from,O
547,the,O
547,ninth,O
547,in,O
547,the,O
547,world,O
547,to,O
547,being,O
547,the,O
547,third,O
547,largest,O
547,by,O
547,2022,O
547,",",O
547,he,O
547,said,O
547,.,O
548,The,O
548,11th,O
548,edition,O
548,of,O
548,the,O
548,Aero,O
548,India,O
548,event,O
548,got,O
548,off,O
548,to,O
548,a,O
548,subdued,O
548,start,O
548,on,O
548,Tuesday,O
548,.,O
549,With,O
549,no,O
549,major,O
549,acquisitions,O
549,on,O
549,the,O
549,cards,O
549,for,O
549,Indian,O
549,forces,O
549,the,O
549,air,O
549,show,O
549,unlike,O
549,previous,O
549,years,O
549,is,O
549,quite,O
549,a,O
549,low,O
549,key,O
549,.,O
550,The,O
550,Sukhoi,O
550,30,O
550,MKI,O
550,",",O
550,the,O
550,Gripen,O
550,fighter,O
550,from,O
550,Swedens,O
550,SAAB,O
550,",",O
550,Indias,O
550,LCA,O
550,Tejas,O
550,",",O
550,Lockheed,O
550,Martins,O
550,F,O
550,16,O
550,Falcon,O
550,from,O
550,the,O
550,US,LOCATION
550,and,O
550,the,O
550,French,O
550,Rafale,O
550,are,O
550,the,O
550,main,O
550,attractions,O
550,.,O
551,The,O
551,Yakovlev,O
551,aerobatic,O
551,team,O
551,",",O
551,the,O
551,Skycats,O
551,",",O
551,the,O
551,Surya,O
551,Kiran,O
551,aerobatics,O
551,team,O
551,returning,O
551,to,O
551,the,O
551,show,O
551,in,O
551,Hawk,O
551,AJTs,O
551,",",O
551,and,O
551,the,O
551,Sarang,O
551,helicopter,O
551,display,O
551,team,O
551,are,O
551,providing,O
551,the,O
551,stunt,O
551,thrills,O
551,.,O
552,Gujarat,LOCATION
552,polls,O
552,:,O
552,BJP,ORGANIZATION
552,loses,O
552,PM,O
552,Narendra,PERSON
552,Modi,PERSON
552,'s,O
552,hometown,O
552,to,O
552,Congress,O
552,AHMEDABAD,LOCATION
552,:,O
552,Although,O
552,the,O
552,BJP,ORGANIZATION
552,retained,O
552,power,O
552,in,O
552,Gujarat,LOCATION
552,",",O
552,it,O
552,lost,O
552,the,O
552,Unjha,LOCATION
552,assembly,O
552,constituency,O
552,in,O
552,Mehsana,LOCATION
552,district,O
552,",",O
552,which,O
552,includes,O
552,Prime,O
552,Minister,O
552,Narendra,PERSON
552,Modi,PERSON
552,'s,O
552,hometown,O
552,Vadnagar,LOCATION
552,",",O
552,to,O
552,Congress,ORGANIZATION
552,.,O
553,Gujarat,LOCATION
553,",",O
553,Himachal,LOCATION
553,poll,O
553,results,O
553,:,O
553,Congress,ORGANIZATION
553,candidate,O
553,Asha,PERSON
553,Patel,PERSON
553,defeated,O
553,BJP,ORGANIZATION
553,nominee,O
553,and,O
553,sitting,O
553,MLA,O
553,Narayan,PERSON
553,Patel,PERSON
553,with,O
553,a,O
553,comfortable,O
553,margin,O
553,of,O
553,over,O
553,"19,000",O
553,votes,O
553,to,O
553,win,O
553,the,O
553,Unjha,LOCATION
553,seat,O
553,.,O
554,The,O
554,79,O
554,year,O
554,old,O
554,BJP,ORGANIZATION
554,veteran,O
554,had,O
554,defeated,O
554,Asha,PERSON
554,Patel,PERSON
554,(,O
554,40,O
554,),O
554,in,O
554,the,O
554,2012,O
554,assembly,O
554,elections,O
554,.,O
555,Complete,O
555,coverage,O
555,of,O
555,Gujarat,LOCATION
555,",",O
555,Himachal,LOCATION
555,Pradesh,LOCATION
555,Assembly,O
555,Election,O
555,results,O
555,2017However,O
555,",",O
555,the,O
555,picture,O
555,changed,O
555,this,O
555,time,O
555,following,O
555,the,O
555,Patel,PERSON
555,quota,O
555,agitation,O
555,and,O
555,Thakor,O
555,community,O
555,'s,O
555,increasing,O
555,leaning,O
555,towards,O
555,the,O
555,Congress,ORGANIZATION
555,.,O
556,Out,O
556,of,O
556,the,O
556,total,O
556,2,O
556,.,O
557,12,O
557,lakh,O
557,voters,O
557,of,O
557,Unjha,LOCATION
557,",",O
557,over,O
557,"77,000",O
557,are,O
557,Patidars,O
557,",",O
557,while,O
557,around,O
557,"50,000",O
557,belong,O
557,to,O
557,the,O
557,Thakor,O
557,community,O
557,.,O
558,Know,O
558,how,O
558,different,O
558,communities,O
558,voted,O
558,in,O
558,Gujarat,LOCATION
558,since,O
558,1982,O
558,Unjha,LOCATION
558,is,O
558,also,O
558,known,O
558,for,O
558,the,O
558,Umiya,LOCATION
558,Mata,LOCATION
558,temple,LOCATION
558,",",O
558,the,O
558,reigning,O
558,deity,O
558,of,O
558,Kadva,PERSON
558,Patel,PERSON
558,sect,O
558,.,O
559,Both,O
559,Modi,PERSON
559,and,O
559,Congress,ORGANIZATION
559,president,O
559,Rahul,PERSON
559,Gandhi,PERSON
559,had,O
559,held,O
559,poll,O
559,rallies,O
559,in,O
559,Vadnagar,LOCATION
559,.,O
560,RSS,ORGANIZATION
560,to,O
560,protest,O
560,against,O
560,violence,O
560,in,O
560,Kerala,LOCATION
560,NAGPUR,LOCATION
560,:,O
560,RSS,ORGANIZATION
560,activists,O
560,will,O
560,stage,O
560,a,O
560,demonstration,O
560,against,O
560,murder,O
560,of,O
560,its,O
560,activists,O
560,by,O
560,CPI,ORGANIZATION
560,(,O
560,M,O
560,),O
560,workers,O
560,in,O
560,Kerala,LOCATION
560,on,O
560,Wednesday,O
560,.,O
561,It,O
561,will,O
561,take,O
561,out,O
561,an,O
561,awareness,O
561,rally,O
561,from,O
561,RBI,LOCATION
561,Square,LOCATION
561,at,O
561,5,O
561,.,O
562,30pm,O
562,and,O
562,then,O
562,hold,O
562,a,O
562,protest,O
562,meeting,O
562,at,O
562,collectorate,O
562,at,O
562,7pm,O
562,.,O
563,Such,O
563,protests,O
563,will,O
563,be,O
563,held,O
563,in,O
563,150,O
563,places,O
563,across,O
563,the,O
563,country,O
563,to,O
563,create,O
563,awareness,O
563,about,O
563,the,O
563,incident,O
563,in,O
563,Kerala,LOCATION
563,.,O
564,Addressing,O
564,a,O
564,press,O
564,conference,O
564,on,O
564,Saturday,O
564,",",O
564,akhil,O
564,bharatiya,O
564,sahapracharak,O
564,J,LOCATION
564,Nandakumar,LOCATION
564,",",O
564,said,O
564,that,O
564,ever,O
564,since,O
564,CPI,ORGANIZATION
564,(,O
564,M,O
564,),O
564,government,O
564,had,O
564,come,O
564,to,O
564,power,O
564,in,O
564,Kerala,LOCATION
564,eight,O
564,months,O
564,ago,O
564,",",O
564,twelve,O
564,activists,O
564,of,O
564,RSS,ORGANIZATION
564,had,O
564,been,O
564,murdered,O
564,by,O
564,CPI,ORGANIZATION
564,(,O
564,M,O
564,),O
564,workers,O
564,.,O
565,They,O
565,are,O
565,not,O
565,only,O
565,killing,O
565,our,O
565,people,O
565,but,O
565,also,O
565,those,O
565,belonging,O
565,to,O
565,Congress,ORGANIZATION
565,and,O
565,Muslim,ORGANIZATION
565,League,ORGANIZATION
565,.,O
566,CPI,ORGANIZATION
566,(,O
566,M,O
566,),O
566,believes,O
566,in,O
566,finishing,O
566,off,O
566,its,O
566,opponents,O
566,irrespective,O
566,of,O
566,their,O
566,ideology,O
566,.,O
567,Its,O
567,now,O
567,CPI,ORGANIZATION
567,(,O
567,M,O
567,),O
567,versus,O
567,the,O
567,rest,O
567,in,O
567,Kerala,LOCATION
567,",",O
567,he,O
567,added,O
567,.,O
568,The,O
568,RSS,ORGANIZATION
568,leader,O
568,alleged,O
568,that,O
568,the,O
568,police,O
568,in,O
568,Kerala,LOCATION
568,is,O
568,being,O
568,controlled,O
568,by,O
568,the,O
568,ruling,O
568,CPI,ORGANIZATION
568,(,O
568,M,O
568,),O
568,.,O
569,In,O
569,spite,O
569,of,O
569,police,O
569,reluctance,O
569,to,O
569,register,O
569,cases,O
569,",",O
569,a,O
569,record,O
569,1,O
569,.,O
570,75,O
570,lakh,O
570,criminal,O
570,cases,O
570,were,O
570,registered,O
570,in,O
570,Kerala,LOCATION
570,in,O
570,last,O
570,eight,O
570,months,O
570,.,O
571,There,O
571,were,O
571,"11,000",O
571,cases,O
571,of,O
571,sexual,O
571,harassment,O
571,and,O
571,"7,200",O
571,cases,O
571,of,O
571,harassment,O
571,of,O
571,Dalits,O
571,",",O
571,he,O
571,said,O
571,.,O
572,Nandakumar,PERSON
572,said,O
572,that,O
572,CPI,ORGANIZATION
572,(,O
572,M,O
572,),O
572,activists,O
572,did,O
572,not,O
572,spare,O
572,even,O
572,CPI,ORGANIZATION
572,workers,O
572,.,O
573,A,O
573,CPI,ORGANIZATION
573,student,O
573,leader,O
573,was,O
573,going,O
573,to,O
573,file,O
573,his,O
573,nomination,O
573,for,O
573,a,O
573,university,O
573,election,O
573,.,O
574,Activists,O
574,of,O
574,SFI,ORGANIZATION
574,",",O
574,which,O
574,is,O
574,students,O
574,wing,O
574,of,O
574,CPI,ORGANIZATION
574,(,O
574,M,O
574,),O
574,",",O
574,stripped,O
574,and,O
574,paraded,O
574,him,O
574,for,O
574,the,O
574,same,O
574,",",O
574,he,O
574,further,O
574,said,O
574,.,O
575,What,O
575,can,O
575,you,O
575,expect,O
575,when,O
575,the,O
575,chief,O
575,minister,O
575,Pinarayi,PERSON
575,Vijayan,PERSON
575,himself,O
575,was,O
575,accused,O
575,of,O
575,murdering,O
575,a,O
575,RSS,ORGANIZATION
575,activist,O
575,but,O
575,was,O
575,let,O
575,off,O
575,by,O
575,the,O
575,court,O
575,due,O
575,to,O
575,lack,O
575,of,O
575,evidence,O
575,.,O
576,Kerala,LOCATION
576,is,O
576,no,O
576,longer,O
576,God,O
576,own,O
576,country,O
576,but,O
576,has,O
576,turned,O
576,into,O
576,devil,O
576,country,O
576,",",O
576,Nandkumar,PERSON
576,said,O
576,.,O
577,When,O
577,asked,O
577,what,O
577,central,O
577,government,O
577,was,O
577,doing,O
577,to,O
577,stop,O
577,the,O
577,violence,O
577,",",O
577,the,O
577,RSS,ORGANIZATION
577,leader,O
577,said,O
577,that,O
577,union,O
577,home,O
577,minister,O
577,Rajnath,PERSON
577,Singh,PERSON
577,had,O
577,himself,O
577,visited,O
577,Tellicheri,LOCATION
577,and,O
577,National,ORGANIZATION
577,Human,ORGANIZATION
577,Rights,ORGANIZATION
577,Commission,ORGANIZATION
577,(,O
577,NHRC,ORGANIZATION
577,),O
577,had,O
577,sought,O
577,a,O
577,report,O
577,from,O
577,Kerala,LOCATION
577,chief,O
577,secretary,O
577,.,O
578,Miscreants,O
578,break,O
578,into,O
578,locked,O
578,house,O
578,",",O
578,loot,O
578,gold,O
578,TRICHY,LOCATION
578,:,O
578,A,O
578,search,O
578,is,O
578,on,O
578,for,O
578,a,O
578,gang,O
578,who,O
578,broke,O
578,into,O
578,a,O
578,locked,O
578,house,O
578,and,O
578,made,O
578,off,O
578,with,O
578,24,O
578,sovereigns,O
578,of,O
578,gold,O
578,jewellery,O
578,in,O
578,Woraiyur,LOCATION
578,on,O
578,Friday,O
578,.,O
579,Police,O
579,said,O
579,that,O
579,the,O
579,burglary,O
579,took,O
579,place,O
579,when,O
579,the,O
579,owner,O
579,was,O
579,away,O
579,for,O
579,work,O
579,.,O
580,On,O
580,returning,O
580,home,O
580,",",O
580,Latha,PERSON
580,",",O
580,45,O
580,",",O
580,from,O
580,Perumal,LOCATION
580,Koil,LOCATION
580,Street,LOCATION
580,",",O
580,Woraiyur,LOCATION
580,",",O
580,found,O
580,the,O
580,front,O
580,door,O
580,of,O
580,her,O
580,house,O
580,open,O
580,and,O
580,valuables,O
580,kept,O
580,in,O
580,the,O
580,almirah,O
580,missing,O
580,.,O
581,Police,O
581,said,O
581,that,O
581,the,O
581,assailants,O
581,broke,O
581,open,O
581,the,O
581,almirah,O
581,before,O
581,stealing,O
581,her,O
581,gold,O
581,ornaments,O
581,.,O
582,Police,O
582,said,O
582,that,O
582,the,O
582,complainant,O
582,used,O
582,to,O
582,lock,O
582,the,O
582,door,O
582,and,O
582,keep,O
582,the,O
582,keys,O
582,on,O
582,the,O
582,doorframe,O
582,whenever,O
582,she,O
582,went,O
582,out,O
582,of,O
582,her,O
582,house,O
582,.,O
583,The,O
583,police,O
583,suspect,O
583,that,O
583,the,O
583,miscreants,O
583,might,O
583,have,O
583,sensed,O
583,this,O
583,as,O
583,an,O
583,opportunity,O
583,.,O
584,Based,O
584,on,O
584,a,O
584,complaint,O
584,",",O
584,Woraiyur,LOCATION
584,police,O
584,registered,O
584,a,O
584,case,O
584,and,O
584,are,O
584,investigating,O
584,.,O
585,Police,O
585,are,O
585,also,O
585,investigating,O
585,three,O
585,separate,O
585,cases,O
585,of,O
585,chain,O
585,theft,O
585,incidents,O
585,after,O
585,three,O
585,women,O
585,filed,O
585,complaints,O
585,stating,O
585,that,O
585,their,O
585,chains,O
585,were,O
585,stolen,O
585,during,O
585,a,O
585,bus,O
585,journey,O
585,.,O
586,According,O
586,to,O
586,the,O
586,complaints,O
586,",",O
586,the,O
586,three,O
586,women,O
586,have,O
586,lost,O
586,gold,O
586,chains,O
586,weighing,O
586,seven,O
586,sovereigns,O
586,.,O
587,Pandiammal,PERSON
587,",",O
587,67,O
587,",",O
587,of,O
587,Virudunagar,LOCATION
587,",",O
587,lost,O
587,her,O
587,two,O
587,and,O
587,a,O
587,half,O
587,sovereigns,O
587,gold,O
587,chain,O
587,as,O
587,she,O
587,was,O
587,travelling,O
587,to,O
587,Trichy,LOCATION
587,.,O
588,A,O
588,three,O
588,sovereigns,O
588,gold,O
588,chain,O
588,was,O
588,stolen,O
588,from,O
588,Bala,PERSON
588,Shanmugam,PERSON
588,",",O
588,62,O
588,",",O
588,of,O
588,Chennai,LOCATION
588,while,O
588,Thamizharuvi,PERSON
588,Manian,PERSON
588,",",O
588,31,O
588,",",O
588,from,O
588,Madurai,LOCATION
588,was,O
588,robbed,O
588,of,O
588,a,O
588,necklace,O
588,weighing,O
588,two,O
588,sovereigns,O
588,.,O
589,Demonetisation,O
589,:,O
589,Delhi,ORGANIZATION
589,Congress,ORGANIZATION
589,to,O
589,gherao,O
589,RBI,ORGANIZATION
589,office,O
589,on,O
589,January,O
589,18,O
589,The,O
589,Delhi,ORGANIZATION
589,Pradesh,ORGANIZATION
589,Congress,ORGANIZATION
589,Committee,ORGANIZATION
589,(,O
589,DPCC,ORGANIZATION
589,),O
589,today,O
589,decided,O
589,to,O
589,gherao,O
589,the,O
589,Reserve,ORGANIZATION
589,Bank,ORGANIZATION
589,of,ORGANIZATION
589,India,ORGANIZATION
589,(,O
589,RBI,ORGANIZATION
589,),O
589,office,O
589,here,O
589,on,O
589,Wednesday,O
589,in,O
589,protest,O
589,against,O
589,its,O
589,failure,O
589,to,O
589,do,O
589,its,O
589,constitutional,O
589,duty,O
589,at,O
589,the,O
589,time,O
589,of,O
589,demonetisation,O
589,.,O
590,The,O
590,gherao,O
590,of,O
590,the,O
590,RBI,ORGANIZATION
590,office,O
590,on,O
590,Parliament,LOCATION
590,Street,LOCATION
590,will,O
590,be,O
590,the,O
590,first,O
590,of,O
590,the,O
590,protest,O
590,action,O
590,by,O
590,DPCC,ORGANIZATION
590,in,O
590,the,O
590,second,O
590,phase,O
590,of,O
590,the,O
590,Jan,O
590,Vedna,O
590,campaign,O
590,.,O
591,DPCC,ORGANIZATION
591,",",O
591,under,O
591,the,O
591,leadership,O
591,of,O
591,its,O
591,president,O
591,Ajay,PERSON
591,Maken,PERSON
591,",",O
591,will,O
591,gherao,O
591,the,O
591,Reserve,ORGANIZATION
591,Bank,ORGANIZATION
591,of,ORGANIZATION
591,India,ORGANIZATION
591,on,O
591,Parliament,LOCATION
591,Street,LOCATION
591,on,O
591,January,O
591,18,O
591,as,O
591,the,O
591,RBI,ORGANIZATION
591,had,O
591,failed,O
591,to,O
591,do,O
591,its,O
591,constitutional,O
591,duty,O
591,at,O
591,the,O
591,time,O
591,of,O
591,demonetisation,O
591,",",O
591,due,O
591,to,O
591,which,O
591,people,O
591,had,O
591,to,O
591,suffer,O
591,a,O
591,lot,O
591,",",O
591,and,O
591,are,O
591,still,O
591,suffering,O
591,",",O
591,the,O
591,party,O
591,said,O
591,in,O
591,a,O
591,statement,O
